CSCSITEID__C,ACCOUNTNAMEENGLISH__C,BRANCH_CUSTOMER_PARTY_KEY,BRANCH_PRIMARY_NAME,HQ_PRIMARY_NAME,GU_PRIMARY_NAME,BRANCH_ISO_COUNTRY_CD,BRANCH_PARTY_SSOT_PARTY_ID_INT,BRANCH_HQ_BRANCH_CD,EXACT_COUNTRY
327594297,The New Pharmacy Holdings Pvt Ltd,219678967,THE NEW PHARMACY HOLDINGS PVT LTD,THE NEW PHARMACY HOLDINGS PVT LTD,THE NEW PHARMACY HOLDINGS PVT LTD,LKA,327594297,HQ,SRI LANKA
318305955,GLOBAL RUBBER INDUSTRIES PVT LTD,211650488,GLOBAL RUBBER INDUSTRIES PVT LTD,GLOBAL RUBBER INDUSTRIES PVT LTD,GLOBAL RUBBER INDUSTRIES PVT LTD,LKA,318305955,HQ,SRI LANKA
159997663,Minister of Mass Media and Communication,98391625,MINISTRY OF MASS MEDIA AND COMMUNICATION,MINISTRY OF MASS MEDIA AND COMMUNICATION,MINISTRY OF MASS MEDIA AND COMMUNICATION,LKA,159997663,HQ,SRI LANKA
237000342,,160308804,ZEOS SOLUTIONS PVT LTD,ZEOS SOLUTIONS  PVT LTD,ZEOS SOLUTIONS  PVT LTD,LKA,237000342,BR,SRI LANKA
219157891,Shangri-La Hotel & Resorts,145750062,SHANGRI-LA HOTEL & RESORTS,SHANGRI-LA INTERNATIONAL HOTEL MANAGEMENT LTD,SHANGRI-LA INTERNATIONAL HOTEL MANAGEMENT LTD,LKA,219157891,HQ,SRI LANKA
39724917,SRI LANKA TELECOM-CPE,14159529,SRI LANKA TELECOM PLC,SRI LANKA TELECOM-CPE,SRI LANKA TELECOM-CPE,LKA,39724917,BR,SRI LANKA
40739559,,7597733,JAFFNA UNIVERSITY,JAFFNA UNIVERSITY,JAFFNA UNIVERSITY,LKA,40739559,HQ,SRI LANKA
168196255,MAS Capital Pvt Limited,102480512,MAS CAPITAL PVT LTD,MAS CAPITAL PVT LTD,MAS CAPITAL PVT LTD,LKA,168196255,BR,SRI LANKA
282529711,,196367785,NEW SUN TRADING PVT LTD,NEW SUN TRADING,NEW SUN TRADING,LKA,282529711,BR,SRI LANKA
41496992,British School,7822999,BRITISH SCHOOL,BRITISH SCHOOL,BRITISH SCHOOL,LKA,41496992,HQ,SRI LANKA
278048882,APL Logistics,190453455,APL LOGISTICS,CMA CGM SA,CMA CGM SA,LKA,278048882,HQ,SRI LANKA
219229207,Anantara Resort,145737709,ANANTARA RESORT,ANANTARA RESORT GOLDEN TRIANGLE,ANANTARA RESORT GOLDEN TRIANGLE,LKA,219229207,HQ,SRI LANKA
6185436,,6835519,SIERRA INFORMATION TECHNOLOGIES LTD,SIERRA INFORMATION TECHNOLOGIES LTD,SIERRA INFORMATION TECHNOLOGIES LTD,LKA,6185436,HQ,SRI LANKA
232889340,,156390808,PALLIYAGURU INFORMATION TECHNOLOGIES,PALLIYAGURU INFORMATION TECHNOLOGIES,PALLIYAGURU INFORMATION TECHNOLOGIES,LKA,232889340,HQ,SRI LANKA
346732310,,231664071,WORLD HEALTH ORGANIZATION SRI LANKA,WORLD HEALTH ORGANIZATION,UNITED NATIONS,LKA,346732310,HQ,SRI LANKA
193602933,The Lanka Hospitals Corporation PLC,120919115,THE LANKA HOSPITALS CORPORATION PLC,THE LANKA HOSPITAL CORPORATION LIMITED,THE LANKA HOSPITAL CORPORATION LIMITED,LKA,193602933,BR,SRI LANKA
208217718,Columbia Sportswear Co.,133884101,COLUMBIA SPORTSWEAR COMPANY,COLUMBIA SPORTSWEAR COMPANY,COLUMBIA SPORTSWEAR COMPANY,LKA,208217718,BR,SRI LANKA
37833108,PABC Bank,7966931,PABC BANK,BOWA COMMERCIAL BANK COMPANY LTD,BOWA COMMERCIAL BANK COMPANY LTD,LKA,37833108,HQ,SRI LANKA
328894651,,220801422,DAVINCI,DAVINCI PRODUCTS BV,DA VINCI GROEP BV,LKA,328894651,HQ,SRI LANKA
328142514,Wave Computing Pvt Ltd,220149967,WAVE COMPUTING PVT LTD,WAVE COMPUTING PVT LTD,WAVE COMPUTING PVT LTD,LKA,328142514,HQ,SRI LANKA
303380343,Odel,200490306,ODEL,ODEL PLC,ODEL,LKA,303380343,BR,SRI LANKA
392009702,,267716746,MARS NETWORK PRIVATE LTD,MARS NETWORK PRIVATE LTD,MARS NETWORK PRIVATE LTD,LKA,392009702,HQ,SRI LANKA
198300869,,126602251,AIRTEL,AIRTEL SRI LANKA,BHARTI ENTERPRISES LTD,LKA,198300869,BR,SRI LANKA
318388461,,211845054,INFOCRAFT LTD,INFOCRAFT LIMITED,INFOCRAFT LTD,LKA,318388461,BR,SRI LANKA
117804007,Tetran Pvt Ltd,50973222,TETRAN PVT LTD,TETRAN PVT LTD,TETRAN PVT LTD,LKA,117804007,HQ,SRI LANKA
323805703,Best text Lanka,216420612,BEST TEXT LANKA,CA ASIA LTD,BROADCOM LTD,LKA,323805703,BR,SRI LANKA
143855188,,78361045,CHEMECHO INDUSTRIES,CHEMECHO INDUSTRIES,CHEMECHO INDUSTRIES,LKA,143855188,HQ,SRI LANKA
41496594,Ministry of Health projects,11560768,MINISTRY OF HEALTH PROJECTS,MINISTRY OF HEALTH,MINISTRY OF HEALTH,LKA,41496594,BR,SRI LANKA
188130001,,116149850,ELECTRONIC ENGINEERING SYSTEMS PVTLTD,ELECTRONIC ENGINEERING SYSTEMS PVTLTD,ELECTRONIC ENGINEERING SYSTEMS PVTLTD,LKA,188130001,HQ,SRI LANKA
347644297,,232496543,PWJ LANKA TECHNOLOGY PVTLTD,P W J LANKA TECHNOLOGY PVT LTD,P W J LANKA TECHNOLOGY PVT LTD,LKA,347644297,BR,SRI LANKA
258052523,AMAGI LAGOON RESORT AND SPA,174074280,AMAGI LAGOON RESORT AND SPA,AMAGI LAGOON RESORT AND SPA,AMAGI LAGOON RESORT AND SPA,LKA,258052523,HQ,SRI LANKA
247158087,H&M HENNES & MAURITZ,165092457,H&M HENNES & MAURITZ,H & M HENNES & MAURITZ AB,RAMSBURY INVEST AB,LKA,247158087,HQ,SRI LANKA
208221767,,133884202,KPMG EXECUTIVE SEARCH (PRIVATE) LIMITED,KPMG EUROPE LLP,KPMG EUROPE LLP,LKA,208221767,HQ,SRI LANKA
217517402,DartLanka,143750180,DARTLANKA,DARTLANKA,DARTLANKA,LKA,217517402,HQ,SRI LANKA
187245114,QUALITEA CEYLON (PVT) LTD,115100972,QUALITEA CEYLON PVT LTD,QUALITEA CEYLON PVT LTD,QUALITEA CEYLON PVT LTD,LKA,187245114,HQ,SRI LANKA
40351914,MINISTRY OF EDUCATION SEMP PROJECT,11378406,MINISTRY OF EDUCATION SEMP PROJECT,MINISTRY OF EDUCATION SEMP PROJECT,MINISTRY OF EDUCATION SEMP PROJECT,LKA,40351914,HQ,SRI LANKA
183012764,,111598502,THE HI-FI CENTRE LTD,THE HI-FI CENTRE LTD,THE HI-FI CENTRE LTD,LKA,183012764,HQ,SRI LANKA
40319807,,7138611,EASTERN UNIVERSITY,EASTERN UNIVERSITY,EASTERN UNIVERSITY,LKA,40319807,BR,SRI LANKA
308302308,,203321817,TURNKEY IT CAMPUS,TURNKEY IT CAMPUS,TURNKEY IT CAMPUS,LKA,308302308,HQ,SRI LANKA
154712511,Commercial Credit,95694297,COMMERCIAL CREDIT LTD,COMMERCIAL CREDIT LTD,COMMERCIAL CREDIT LTD,LKA,154712511,HQ,SRI LANKA
328589800,NovusTech Transact Lanka Pvt Ltd,220531814,NOVUSTECH TRANSACT LANKA PVT LTD,NOVUSTECH TRANSACT LANKA PVT LTD,NOVUSTECH TRANSACT LANKA PVT LTD,LKA,328589800,HQ,SRI LANKA
117675569,,50927951,MOBITEL PRIVATE LTD,MOBITEL PRIVATE LTD,MOBITEL PVT LTD,LKA,117675569,BR,SRI LANKA
10785606,VISUAL COMPUTING SYSTEMS-INFORMATICS,7795005,VISUAL COMPUTING SYSTEMS PRIVATE LTD,VISUAL COMPUTING SYSTEMS PRIVATE LTD,VISUAL COMPUTING SYSTEMS PRIVATE LTD,LKA,10785606,HQ,SRI LANKA
145661063,Commercial Development Co Plc,79047913,COMMERCIAL DEVELOPMENT COMPANY PLC,COMMERCIAL DEVELOPMENT COMPANY PLC,COMMERCIAL DEVELOPMENT COMPANY PLC,LKA,145661063,HQ,SRI LANKA
145661113,DFCC Stock Brokers (Pvt) Limited,79047937,DFCC STOCK BROKERS PVT LTD,DFCC BANK,DFCC BANK,LKA,145661113,HQ,SRI LANKA
121069528,Loadstar Pvt Ltd,51930404,LOADSTAR PVT LTD,LOADSTAR PVT LTD,MICHELIN,LKA,121069528,BR,SRI LANKA
265425146,,177474871,CYRUS INFORMATION TECHNOLOGIES PVT LTD,CYRUS INFORMATION TECHNOLOGIES PVT LTD,CYRUS INFORMATION TECHNOLOGIES PVT LTD,LKA,265425146,HQ,SRI LANKA
144548153,Milennium ESP,78626257,MILLENNIUM IT ESP PVT LTD,MILLENNIUM IT ESP,AMBEON HOLDINGS PLC,LKA,144548153,BR,SRI LANKA
245485811,,163151117,GARTER SOLUTIONS PVT LTD,GARTER SOLUTIONS PVT LTD,GARTER SOLUTIONS PVT LTD,LKA,245485811,HQ,SRI LANKA
218513344,,145041609,VISUAL TECHNO SOLUTIONS,VISUAL TECHNO SOLUTIONS,VISUAL TECHNO SOLUTIONS,LKA,218513344,HQ,SRI LANKA
207172903,,133010941,E-NET SOLUTIONS,E-NET SOLUTIONS,E-NET SOLUTIONS,LKA,207172903,HQ,SRI LANKA
345378958,,230484753,BCD TRAVEL,BCD TRAVEL USA LLC,BCD HOLDINGS NV,LKA,345378958,HQ,SRI LANKA
41496584,VCS-Informatics,8806313,VCS-INFORMATICS,VCS-INFORMATICS,VCS-INFORMATICS,LKA,41496584,HQ,SRI LANKA
41496274,Ceylinco Savings Bank Ltd.,13976707,CEYLINCO SAVINGS BANK LTD,CEYLINCO CONSOLIDATED INTERNATIONAL PTE LTD,CEYLINCO CONSOLIDATED INTERNATIONAL PTE LTD,LKA,41496274,HQ,SRI LANKA
41497182,State Mortgage & Investment Bank,7713745,STATE MORTGAGE & INVESTMENT BANK,STATE MORTGAGE & INVESTMENT BANK,STATE MORTGAGE & INVESTMENT BANK,LKA,41497182,BR,SRI LANKA
347109401,SOLO,231995536,SOLO,SOLO SHOT,SOLO SHOT,LKA,347109401,HQ,SRI LANKA
189815446,"DP TECHNOLOGIES (PVT) LTD,",117268950,DP TECHNOLOGIES PVT LTD,DP TECHNOLOGIES PRIVATE LTD,DP TECHNOLOGIES PRIVATE LTD,LKA,189815446,BR,SRI LANKA
145791434,Naturub Exports International (Pvt) Ltd,79114610,NATURUB EXPORTS INTERNATIONAL PVT LTD,NATURUB,NATURUB,LKA,145791434,HQ,SRI LANKA
390149694,ARTEX SERVICES PVT LTD,266189993,ARTEX SERVICES PVT LTD,ARTEX SERVICES PVT LTD,ARTEX SERVICES PVT LTD,LKA,390149694,HQ,SRI LANKA
317467731,,210875440,DATASOFT COMPUTERS,DATASOFT COMPUTER,DATASOFT COMPUTER SERVICES PRIVATE LTD,LKA,317467731,HQ,SRI LANKA
155012411,EXPOLANKA HOLDINGS PLC,95898643,EXPOLANKA HOLDING LTD,EXPOLANKA HOLDING LTD,EXPOLANKA HOLDING LTD,LKA,155012411,HQ,SRI LANKA
378619961,EXACTPROSRILANKA,255691069,EXACTPROSRILANKA,EXACTPRO SYSTEMS LLC,EXACTPRO SYSTEMS LLC,LKA,378619961,HQ,SRI LANKA
63214930,,5525957,KANLOMA INFORMATION TECHNOLOGIES PVT LTD,KANLOMA INFORMATION TECHNOLOGIES PVT LTD,KANLOMA INFORMATION TECHNOLOGIES PVT LTD,LKA,63214930,HQ,SRI LANKA
119543259,,51425401,ONVI DEBUG SOLUTION PVT LTD,ONVI DEBUG SOLUTION PVT LTD,ONVI DEBUG SOLUTION PVT LTD,LKA,119543259,HQ,SRI LANKA
10791458,IBM Sri Lanka,7173161,INTERNATIONAL BUSINESS MACHINES CORPORATION,IBM WORLD TRADE CORPORATION (SRI LANKA),INTERNATIONAL BUSINESS MACHINES CORPORATION,LKA,10791458,HQ,SRI LANKA
319766633,INDRA TRADERS,213302741,INDRA TRADERS,INDRA TRADERS,INDRA TRADERS,LKA,319766633,HQ,SRI LANKA
116947291,Grant Mcann Ericcson,50634186,GRANT MCANN ERICCSON,ERICCSON DEVELOPMENT,ERICCSON DEVELOPMENT,LKA,116947291,HQ,SRI LANKA
322900403,,215698313,ONEPLUS SOLUTIONS,ONEPLUS SOLUTIONS,ONEPLUS SOLUTIONS,LKA,322900403,HQ,SRI LANKA
264354165,,176151223,SUMATHI INFORMATION TECHNOLOGIES PVT LTD,SUMATHI INFORMATION TECHNOLOGIES (PVT) LTD,SUMATHI INFORMATION TECHNOLOGIES (PVT) LTD,LKA,264354165,BR,SRI LANKA
325528415,,217826462,STP COMPUTER WORLD PVT LTD,STP COMPUTER WORLD PVT LTD,STP COMPUTER WORLD PVT LTD,LKA,325528415,BR,SRI LANKA
394217189,NORTH MANUFACTURING,269718422,NORTH MANUFACTURING,NORTH MANUFACTURING LTD,NORTH MANUFACTURING LTD,LKA,394217189,BR,SRI LANKA
359907498,,242958390,ECOSYSTEM CONSERVATION AND MANAGEMENT PROJECT,ECOSYSTEM CONSERVATION AND MANAGEMENT PROJECT,ECOSYSTEM CONSERVATION AND MANAGEMENT PROJECT,LKA,359907498,HQ,SRI LANKA
37537316,,1438332,MAHARAJAH ORGANISATION LTD,MAHARAJAH ORGANISATION LTD,MAHARAJAH ORGANISATION LTD,LKA,37537316,HQ,SRI LANKA
145791442,Rainco (PVT) Ltd,79114615,RAINCO PVT LTD,RAINCO LTDA,RAINCO LTDA,LKA,145791442,BR,SRI LANKA
186844258,NKAR Travels & Tours (PVT)Ltd,114876868,NKAR TRAVELS & TOURS PVTLTD,NKAR TRAVELS & TOURS PVTLTD,NKAR TRAVELS & TOURS PVTLTD,LKA,186844258,HQ,SRI LANKA
39856000,,10749413,VALISTA INTERNATIONAL LANKA P LTD,VALISTA INTERNATIONAL LTD,VALISTA INTERNATIONAL LTD,LKA,39856000,BR,SRI LANKA
218758026,WATERFRONT PROPERTIES PRIVATE LTD,145345289,WATERFRONT PROPERTIES PRIVATE LTD,WATERFRONT PROPERTIES PRIVATE LTD,WATERFRONT PROPERTIES PRIVATE LTD,LKA,218758026,HQ,SRI LANKA
275023071,RANK CONTAINER TERMINALS PRIVATE LTD,187353429,RANK CONTAINER TERMINALS PRIVATE LTD,RANK CONTAINER TERMINALS PRIVATE LTD,RANK CONTAINER TERMINALS PRIVATE LTD,LKA,275023071,HQ,SRI LANKA
41497430,Colombo International School,652845,COLMBO INTERNATIONAL SCHOOL,COLMBO INTERNATIONAL SCHOOL,COLMBO INTERNATIONAL SCHOOL,LKA,41497430,HQ,SRI LANKA
41497342,Stassans group,13841688,STASSANS GROUP,STASSANS GROUP,STASSANS GROUP,LKA,41497342,HQ,SRI LANKA
41494966,Lankem Ceylon Limited,8972207,LANKEM CEYLON LTD,LANKEM CEYLON LTD,LANKEM CEYLON LTD,LKA,41494966,HQ,SRI LANKA
187089249,,115005820,D2 TECHNOLGIES  PVT LTD,D2 TECHNOLGIES  PVT LTD,D2 TECHNOLGIES  PVT LTD,LKA,187089249,HQ,SRI LANKA
181069733,DIALOG BROADBAND NETWORKS PRIVATE LIMITED-CPE,110533471,DIALOG BROADBAND NETWORKS PRIVATE LIMITED-CPE,DIALOG  BROADBAND NETWORKS  ( PRIVATE ) LIMITED,AXIATA GROUP BERHAD,LKA,181069733,BR,SRI LANKA
213199452,,138546641,ADVANCE COMMUNICATION SOLUTIONS,ADVANCE COMMUNICATION SOLUTIONS,ADVANCE COMMUNICATION SOLUTIONS,LKA,213199452,HQ,SRI LANKA
35867824,MAS ACTIVE PVTLTD,4017900,MAS ACTIVE PVTLTD,MAS ACTIVE PVTLTD,MAS ACTIVE PVTLTD,LKA,35867824,HQ,SRI LANKA
316128284,Microsoft Sri Lanka,209561755,MICROSOFT SRI LANKA,MICROSOFT CORPORATION,MICROSOFT CORPORATION,LKA,316128284,BR,SRI LANKA
41497118,International College of Business & Tecnology Ltd.,5300551,INTERNATIONAL COLLEGE OF BUSINESS & TECNOLOGY LTD,"INTERNATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY, INC","INTERNATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY, INC",LKA,41497118,BR,SRI LANKA
217661732,,143961096,LANKA EDUCATION AND RESEARCH NETWORK,LANKA EDUCATION AND RESEARCH NETWORK,LANKA EDUCATION AND RESEARCH NETWORK,LKA,217661732,BR,SRI LANKA
328640291,,220580860,TECHZONE PVT LTD,TECHZONE PVT LTD,TECHZONE PVT LTD,LKA,328640291,HQ,SRI LANKA
380112084,,256928167,OVINWAY PRIVATE LTD,OVINWAY PRIVATE LTD,OVINWAY PRIVATE LTD,LKA,380112084,HQ,SRI LANKA
40739516,,11030709,EUROCENTER DDC,EUROCENTER DDC,EUROCENTER DDC,LKA,40739516,HQ,SRI LANKA
386247987,,262541495,HONGKONG & SHANGHAI BANKING CORPORATION LTD SRILANKA,THE HONGKONG & SHANGHAI BANKING CORPORATION,HSBC HOLDINGS PLC,LKA,386247987,BR,SRI LANKA
274759220,,187104633,NETWORK INFORMATION TECHNOLOGIES PVT LTD,NETWORK INFORMATION TECHNOLOGIES PVT LTD,NETWORK INFORMATION TECHNOLOGIES PVT LTD,LKA,274759220,BR,SRI LANKA
180857351,University of Sri Jayewardenapura,110408346,UNIVERSITY OF SRI JAYEWARDENEPURA,UNIVERSITY OF SRI JAYEWARDENEPURA,UNIVERSITY OF SRI JAYEWARDENEPURA,LKA,180857351,HQ,SRI LANKA
6810531,THE OVERSEAS SCHOOL OF COLOMBO,9428756,THE OVERSEAS SCHOOL OF COLOMBO,THE OVERSEAS SCHOOL OF COLOMBO,THE OVERSEAS SCHOOL OF COLOMBO,LKA,6810531,HQ,SRI LANKA
38957577,DELMEGE GROUP OF COMPANIES,5354833,DELMEGE GROUP OF COMPANIES,DELMEGE GROUP OF COMPANIES,DELMEGE GROUP OF COMPANIES,LKA,38957577,HQ,SRI LANKA
2967347,HATTON NATIONAL BANK LIMITED,4576852,HATTON NATIONAL BANK PLC,HATTON NATIONAL BANK PLC,HATTON NATIONAL BANK PLC,LKA,2967347,HQ,SRI LANKA
197998627,PRACTICAL ACTION,126352677,PRACTICAL ACTION SOUTH ASIA,PRACTICAL ACTION SOUTH ASIA,PRACTICAL ACTION SOUTH ASIA,LKA,197998627,HQ,SRI LANKA
45064611,,7259740,SMART SHIRTS,SMART SHIRTS LANKA LTD,SMART SHIRTS LANKA LTD,LKA,45064611,BR,SRI LANKA
42783333,,13517816,CREDIT INFORMATION BUREAU,CREDIT INFORMATION BUREAU,CREDIT INFORMATION BUREAU,LKA,42783333,HQ,SRI LANKA
356261688,,239979649,TIMBER CONCEPTS PVT LTD,TIMBER CONCEPTS PVT LTD,TIMBER CONCEPTS PVT LTD,LKA,356261688,HQ,SRI LANKA
119627418,Vocational Training Authority of Srilanka,51454112,VOCATIONAL TRAINING AUTHORITY OF SRILANKA,VOCATIONAL TRAINING AUTHORITY OF SRI LANKA,VOCATIONAL TRAINING AUTHORITY OF SRI LANKA,LKA,119627418,BR,SRI LANKA
155544869,Securities and Exchange Commission of Sri Lanka,96171385,SECURITIES AND EXCHANGE COMMISSION OF SRI LANKA,SECURITIES AND EXCHANGE COMMISSION OF SRI LANKA,SECURITIES AND EXCHANGE COMMISSION OF SRI LANKA,LKA,155544869,HQ,SRI LANKA
329378807,,221318868,GROUPM MEDIA PRIVATE LTD,GROUPM,WPP PLC,LKA,329378807,HQ,SRI LANKA
12107063,DEUTSCHE BANK A.G,12621215,DEUTSCHE BANK TRUST CORPORATION,DEUTSCH BANK,DEUTSCHE BANK AG,LKA,12107063,BR,SRI LANKA
41496526,ERNST & YOUNG LLP,8017722,ERNEST & YOUNG,ERNEST & YOUNG,ERNST & YOUNG LLP,LKA,41496526,BR,SRI LANKA
335053252,,225207911,CONTINENTAL TIRES,CONTINENTAL TIRE THE AMERICAS LLC,CONTINENTAL AG,LKA,335053252,HQ,SRI LANKA
159137306,Univotec,98120735,UNIVOTEC,UNIVOTEC,UNIVOTEC,LKA,159137306,HQ,SRI LANKA
182951449,,111564778,XTREME NETWORKS,XTREME NETWORKS,XTREME NETWORKS,LKA,182951449,HQ,SRI LANKA
212585067,,137914396,BASEHP PVT LTD,BASEHP PVT LTD,BASEHP PVT LTD,LKA,212585067,HQ,SRI LANKA
178536602,,108941958,ARC TECH LANKA PVT LTD,ARC TECH LANKA PVT LTD,ARC TECH LANKA PVT LTD,LKA,178536602,HQ,SRI LANKA
34005118,Suntel Manage Services,3699339,SUNTEL,SUNTEL LIMITED,SUNTEL LIMITED,LKA,34005118,BR,SRI LANKA
175863968,,107557651,SAKTHIMICRO SYSTEM,SAKTHIMICRO SYSTEM,SAKTHIMICRO SYSTEM,LKA,175863968,HQ,SRI LANKA
256666210,,171652723,INET SYSTEMS & SOLUTIONS PVT LTD,INET SYSTEMS & SOLUTIONS PVT LTD,INET SYSTEMS & SOLUTIONS PVT LTD,LKA,256666210,HQ,SRI LANKA
326729420,THIRD SPACE GLOBAL PVT LTD,218833610,THIRD SPACE GLOBAL PVT LTD,THIRD SPACE GLOBAL PVT LTD,THIRD SPACE GLOBAL PVT LTD,LKA,326729420,HQ,SRI LANKA
247814579,HDFC Bank of Sri Lanka,165888097,HDFC BANK OF SRI LANKA LTD,HDFC BANK LTD,HDFC BANK LTD,LKA,247814579,BR,SRI LANKA
231803450,MICROSOLTIONS,155333600,MICRO SOLUTIONS SL,MICRO SOLUTIONS,MICRO SOLUTIONS,LKA,231803450,BR,SRI LANKA
207172857,,133010814,SANIT TECHNOLOGIES,SANIT TECHNOLOGIES,SANIT TECHNOLOGIES,LKA,207172857,HQ,SRI LANKA
232923370,,156388122,ASIA PACIFIC TECHNOLOGY SYSTEMS PVT LTD,ASIA PACIFIC TECHNOLOGY SYSTEMS,ASIA PACIFIC TECHNOLOGY SYSTEMS,LKA,232923370,BR,SRI LANKA
315751365,,209270264,SHARECOLOMBO SERVICES PVT LTD,SHARECOLOMBO SERVICES PVT LTD,SHARECOLOMBO SERVICES PVT LTD,LKA,315751365,BR,SRI LANKA
256263420,Epic Lanka,171109223,EPIC LANKA,EPIC LANKA PRIVATE LTD,EPIC LANKA PRIVATE LTD,LKA,256263420,BR,SRI LANKA
145661110,Ceylon Ceramics Corporation,79047935,CEYLON CERAMICS CORPORATION,CEYLON CERAMICS CORPORATION,CEYLON CERAMICS CORPORATION,LKA,145661110,HQ,SRI LANKA
281917894,,194332273,ITX 360 TECHNOLOGY DELIVERED,ITX 360 PVT LTD,ITX 360 PVT LTD,LKA,281917894,BR,SRI LANKA
320970386,,214571474,OPTIMAL SOLUTIONS,OPTIMAL SOLUTIONS,OPTIMAL SOLUTIONS,LKA,320970386,HQ,SRI LANKA
173883548,,106496604,PACIFICCOM SOLUTIONSPVTLTD,PACIFICCOM SOLUTIONS LTD,PACIFICCOM SOLUTIONS LTD,LKA,173883548,BR,SRI LANKA
391315948,,267006303,DIGITEL GLOBAL PVT LTD,DIGITEL GLOBAL PVT LTD,DIGITEL GLOBAL PVT LTD,LKA,391315948,HQ,SRI LANKA
121066438,SRI LANKAN AIRLINES LIMITED,51929126,SRI LANKAN AIRLINES LTD,SRILANKAN AIRLINES LTD,SRILANKAN AIRLINES LTD,LKA,121066438,HQ,SRI LANKA
42175683,BT COMMUNICATIONS LANKA PRIVATE LTD,6679477,BT COMMUNICATIONS LANKA PVT LTD,"BT COMMUNICATIONS, INC",BT GROUP PLC,LKA,42175683,HQ,SRI LANKA
378409124,,255644381,LSEG LANKA,LONDON STOCK EXCHANGE GROUP PLC,LONDON STOCK EXCHANGE GROUP PLC,LKA,378409124,HQ,SRI LANKA
312166898,FAIRFIRST INSURANCE LTD,206656015,FAIRFIRST INSURANCE LTD,FAIRFIRST INSURANCE LTD,FAIRFIRST INSURANCE LTD,LKA,312166898,HQ,SRI LANKA
116716028,Ceylon Electricity Board,50558267,CEYLON ELECTRICITY BOARD,CEYLON ELECTRICITY BOARD,CEYLON ELECTRICITY BOARD,LKA,116716028,BR,SRI LANKA
38435044,SRI LANKA INSTITUTE OF INFORMATION TECHNOLOGY,1356070,SRILANKA INSTITUTE OF INFORMATION TECHNOLOGY,SLIIT,SLIIT,LKA,38435044,HQ,SRI LANKA
361043419,,243909381,CONSULATE GENERAL OF INDIA HAMBANTOTA,CONSULATE GENERAL OF INDIA HAMBANTOTA,CONSULATE GENERAL OF INDIA HAMBANTOTA,LKA,361043419,HQ,SRI LANKA
258428365,BAIRAHA FARMS PLC,174574438,BAIRAHA FARMS PLC,BAIRAHA FARMS LTD,BAIRAHA FARMS LTD,LKA,258428365,BR,SRI LANKA
112889434,IMPERIAL   TOBACCO   AGIO   GMBH,48891755,IMPERIAL TOBACCO AGIO GMBH,IMPERIAL   TOBACCO   AGIO   GMBH,VAN NELLE TOBACCO INTERNATIONAL HOLDINGS BV,LKA,112889434,BR,SRI LANKA
314724202,FARMCHEMIE PVT LTD,208492951,FARMCHEMIE PVT LTD,FARMCHEMIE PVT LTD,FARMCHEMIE PVT LTD,LKA,314724202,HQ,SRI LANKA
244925436,NETSTARTER,162657781,NETSTARTER,NETSTARTER,NETSTARTER,LKA,244925436,HQ,SRI LANKA
303478514,,200594921,ELECTRO CHEVAL LANKA PRIVATE LTD,ELECTRO CHEVAL S PTE LTD,ELECTRO CHEVAL S PTE LTD,LKA,303478514,HQ,SRI LANKA
187786329,,115947245,NTC NETWORXX TRAINING & CONSULTANCY PVT LTD,NTC NETWORXX TRAINING & CONSULTANCY PVT LTD,NTC NETWORXX TRAINING & CONSULTANCY PVT LTD,LKA,187786329,HQ,SRI LANKA
83302106,,32949342,ICON COMPUTERS LANKA PRIVET LTD,ICON COMPUTERS INC,ICON COMPUTERS INC,LKA,83302106,HQ,SRI LANKA
188377069,Ministry of Child Development and Womens Empowerment,116295593,MINISTRY OF CHILD DEVELOPMENT AND WOMENS EMPOWERMENT,PRIME MINISTER'S OFFICE,PRIME MINISTER'S OFFICE,LKA,188377069,HQ,SRI LANKA
139053963,Dialog BB Networks Private Limited,63641603,DIALOG BB NETWORKS PRIVATE LTD,DIALOG  BROADBAND NETWORKS  ( PRIVATE ) LIMITED,AXIATA GROUP BERHAD,LKA,139053963,BR,SRI LANKA
8940861,Nithiya Partners,8082795,DATA INTERNATIONAL,DATA ENTRY INTERNATIONAL,DATA ENTRY INTERNATIONAL,LKA,8940861,HQ,SRI LANKA
182708298,,111419115,EXCELLENT IT SOLUTIONS PVT LTD,EXCELLENT IT SOLUTIONS PVT LTD,EXCELLENT IT SOLUTIONS PVT LTD,LKA,182708298,HQ,SRI LANKA
92307890,INTEGRATED COMMUNICATION SYSTEMS (PVT) LTD.,46921958,INTEGRATED COMMUNICATION SYSTEMS PRIVATE LTD,INTEGRATED COMMUNICATION SYSTEMS PRIVATE LTD,INTEGRATED COMMUNICATION SYSTEMS PRIVATE LTD,LKA,92307890,HQ,SRI LANKA
185150134,UNITRAC HOLDINGS (PVT) LTD,113512208,UNITRAC HOLDINGS PRIVATE LTD,UNITRAC HOLDINGS PRIVATE LTD,UNITRAC HOLDINGS PRIVATE LTD,LKA,185150134,HQ,SRI LANKA
117316172,SRILANKA IIT,50762757,SRILANKA IIT,SRILANKA IIT,SRILANKA IIT,LKA,117316172,HQ,SRI LANKA
